0, 0, 0.0, 0, 7, 0, 20, 31, 1, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 2, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 3, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 4, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 5, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 6, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 7, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 8, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 9, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 10, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 11, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 12, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 13, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 14, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 15, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 16, 923000000
84377768, -45, 5.0, 7, 7, 0, 20, 31, 17, 923000000
89578381, -45, 5.0, 7, 7, 0, 20, 31, 18, 923000000
94779293, -46, 5.0, 7, 7, 0, 20, 31, 19, 923000000
99978431, -45, 5.0, 7, 7, 0, 20, 31, 20, 923000000
105179076, -45, 5.0, 7, 7, 0, 20, 31, 21, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 22, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 23, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 24, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 25, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 26, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 27, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 28, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 29, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 30, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 31, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 32, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 33, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 34, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 35, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 36, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 37, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 38, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 39, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 40, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 41, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 42, 923000000
110380428, -19, 6.0, 7, 7, 0, 20, 31, 43, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 1, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 2, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 3, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 4, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 5, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 6, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 7, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 8, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 9, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 10, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 11, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 12, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 13, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 14, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 15, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 16, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 17, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 18, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 19, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 20, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 21, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 22, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 23, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 24, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 25, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 26, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 27, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 28, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 29, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 30, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 31, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 32, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 33, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 34, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 35, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 36, 923000000
189660186, -45, 5.0, 7, 7, 0, 20, 31, 37, 923000000
194846648, -17, 6.0, 7, 7, 0, 20, 31, 38, 923000000
200031049, -18, 6.0, 7, 7, 0, 20, 31, 39, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 40, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 41, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 42, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 43, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 44, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 45, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 46, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 47, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 48, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 49, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 50, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 51, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 52, 923000000
205217397, -18, 6.0, 7, 7, 0, 20, 31, 53, 923000000
279031309, -17, 6.0, 7, 7, 0, 20, 31, 54, 923000000
285329279, -14, 5.0, 7, 7, 0, 20, 31, 55, 923000000
290514118, -16, 5.0, 7, 7, 0, 20, 31, 56, 923000000
295702599, -17, 6.0, 7, 7, 0, 20, 31, 57, 923000000
300887772, -20, 6.0, 7, 7, 0, 20, 31, 58, 923000000
306074886, -14, 7.0, 7, 7, 0, 20, 31, 59, 923000000
311262262, -15, 7.0, 7, 7, 0, 20, 31, 60, 923000000
316449414, -17, 6.0, 7, 7, 0, 20, 31, 61, 923000000
321638645, -17, 6.0, 7, 7, 0, 20, 31, 62, 923000000
326826048, -47, 6.0, 7, 7, 0, 20, 31, 63, 923000000
332014049, -44, 5.0, 7, 7, 0, 20, 31, 64, 923000000
337202499, -18, 6.0, 7, 7, 0, 20, 31, 65, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 1, 923000000
8206711, -57, 6.0, 7, 7, 0, 20, 31, 2, 923000000
13394369, -58, 6.0, 7, 7, 0, 20, 31, 3, 923000000
18584200, -53, 6.0, 7, 7, 0, 20, 31, 4, 923000000
23770496, -50, 6.0, 7, 7, 0, 20, 31, 5, 923000000
28958065, -49, 5.0, 7, 7, 0, 20, 31, 6, 923000000
34144921, -52, 6.0, 7, 7, 0, 20, 31, 7, 923000000
39332105, -48, 6.0, 7, 7, 0, 20, 31, 8, 923000000
44518842, -51, 5.0, 7, 7, 0, 20, 31, 9, 923000000
0, 0, 0.0, 0, 7, 0, 20, 31, 1, 923000000
